study_code,timestamp_ms,platform,event_type,details_code,affected_session_id
P-06Y,1779149672067,INSTAGRAM,SESSION_FINALIZED,session_saved,1336
P-09X,1779150058000,,SERVICE_STARTED,service_connected,
P-09X,1779150060300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-22Y,1779150170374,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-22Y,1779150200370,INSTAGRAM,SESSION_FINALIZED,session_saved,1339
P-12Y,1779150398000,,SERVICE_STARTED,service_connected,
P-12Y,1779150400300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-08Y,1779150643793,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-33X,1779150654134,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779150673789,INSTAGRAM,SESSION_FINALIZED,session_saved,1330
P-33X,1779150684130,TIKTOK,SESSION_FINALIZED,session_saved,1340
P-16Y,1779151049897,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779151061000,,SERVICE_STARTED,service_connected,
P-08Y,1779151063300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-16Y,1779151079875,FACEBOOK,HIGH_OOV,sentiment_unreliable,1338
P-16Y,1779151079893,FACEBOOK,SESSION_FINALIZED,session_saved,1338
P-04Y,1779151949000,,SERVICE_STARTED,service_connected,
P-04Y,1779151951300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-09X,1779152073192,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1779152103188,TIKTOK,SESSION_FINALIZED,session_saved,1341
P-48Y,1779152352000,,SERVICE_STARTED,service_connected,
P-48Y,1779152354300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-48Y,1779152816075,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-48Y,1779152846071,FACEBOOK,SESSION_FINALIZED,session_saved,1345
P-12Y,1779152857612,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1779152887608,TIKTOK,SESSION_FINALIZED,session_saved,1342
P-40Y,1779153130000,,SERVICE_STARTED,service_connected,
P-40Y,1779153132300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-40Y,1779153570737,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-40Y,1779153600733,INSTAGRAM,SESSION_FINALIZED,session_saved,1346
P-15X,1779153765000,,SERVICE_STARTED,service_connected,
P-15X,1779153767300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-04Y,1779153932970,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1779153962948,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1344
P-04Y,1779153962966,INSTAGRAM,SESSION_FINALIZED,session_saved,1344
P-17X,1779154110000,,SERVICE_STARTED,service_connected,
P-17X,1779154112300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-08Y,1779154315453,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779154345449,INSTAGRAM,SESSION_FINALIZED,session_saved,1343
P-10Y,1779154557000,,SERVICE_STARTED,service_connected,
P-10Y,1779154559300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-02Y,1779154989000,,SERVICE_STARTED,service_connected,
P-02Y,1779154991300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-34Y,1779155305000,,SERVICE_STARTED,service_connected,
P-34Y,1779155307300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-17X,1779155437599,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1779155447000,,SERVICE_STARTED,service_connected,
P-05X,1779155449300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-15X,1779155453671,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1779155467595,TIKTOK,SESSION_FINALIZED,session_saved,1348
P-15X,1779155483667,FACEBOOK,SESSION_FINALIZED,session_saved,1347
P-26Y,1779155507000,,SERVICE_STARTED,service_connected,
P-26Y,1779155509300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-10Y,1779155523135,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1779155553113,TIKTOK,HIGH_OOV,sentiment_unreliable,1349
P-10Y,1779155553131,TIKTOK,SESSION_FINALIZED,session_saved,1349
P-24Y,1779155700000,,SERVICE_STARTED,service_connected,
P-24Y,1779155702300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-34Y,1779155847067,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-34Y,1779155877063,INSTAGRAM,SESSION_FINALIZED,session_saved,1351
P-24Y,1779156144639,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-24Y,1779156174635,INSTAGRAM,SESSION_FINALIZED,session_saved,1354
P-26Y,1779156339274,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1779156354320,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-26Y,1779156369270,FACEBOOK,SESSION_FINALIZED,session_saved,1353
P-02Y,1779156384298,FACEBOOK,HIGH_OOV,sentiment_unreliable,1350
P-02Y,1779156384316,FACEBOOK,SESSION_FINALIZED,session_saved,1350
P-14Y,1779156748000,,SERVICE_STARTED,service_connected,
P-14Y,1779156750300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1779156783901,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1779156813897,FACEBOOK,SESSION_FINALIZED,session_saved,1352
P-50Y,1779156953000,,SERVICE_STARTED,service_connected,
P-50Y,1779156955300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-50Y,1779157160585,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-50Y,1779157190581,TIKTOK,SESSION_FINALIZED,session_saved,1356
P-04Y,1779157758000,,SERVICE_STARTED,service_connected,
P-04Y,1779157760300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-14Y,1779157946545,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1779157976541,TIKTOK,SESSION_FINALIZED,session_saved,1355
P-06Y,1779158001000,,SERVICE_STARTED,service_connected,
P-06Y,1779158003300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-41X,1779158172000,,SERVICE_STARTED,service_connected,
P-41X,1779158174300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-37X,1779158300000,,SERVICE_STARTED,service_connected,
P-37X,1779158302300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-37X,1779158532441,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-37X,1779158562437,TIKTOK,SESSION_FINALIZED,session_saved,1360
P-41X,1779158577408,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-41X,1779158607404,FACEBOOK,SESSION_FINALIZED,session_saved,1359
P-17X,1779158967000,,SERVICE_STARTED,service_connected,
P-17X,1779158969300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-06Y,1779159451488,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1779159481484,TIKTOK,SESSION_FINALIZED,session_saved,1358
P-16Y,1779159549000,,SERVICE_STARTED,service_connected,
P-16Y,1779159551300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-45X,1779159750000,,SERVICE_STARTED,service_connected,
P-45X,1779159752300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-17X,1779160245312,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1779160275308,TIKTOK,SESSION_FINALIZED,session_saved,1361
P-45X,1779160277656,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-45X,1779160307652,INSTAGRAM,SESSION_FINALIZED,session_saved,1363
P-12Y,1779160545000,,SERVICE_STARTED,service_connected,
P-12Y,1779160547300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-16Y,1779160578772,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1779160608750,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1362
P-16Y,1779160608768,INSTAGRAM,SESSION_FINALIZED,session_saved,1362
P-22Y,1779160743000,,SERVICE_STARTED,service_connected,
P-22Y,1779160745300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-04Y,1779160803848,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1779160822000,,SERVICE_STARTED,service_connected,
P-04Y,1779160824300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-04Y,1779160833844,INSTAGRAM,SESSION_FINALIZED,session_saved,1357
P-08Y,1779161191000,,SERVICE_STARTED,service_connected,
P-08Y,1779161193300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-19X,1779161454000,,SERVICE_STARTED,service_connected,
P-19X,1779161456300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-05X,1779161540000,,SERVICE_STARTED,service_connected,
P-05X,1779161542300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-22Y,1779161589203,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-22Y,1779161619199,TIKTOK,SESSION_FINALIZED,session_saved,1365
P-03X,1779161929000,,SERVICE_STARTED,service_connected,
P-03X,1779161931300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-12Y,1779161974958,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1779162004954,FACEBOOK,SESSION_FINALIZED,session_saved,1364
P-25X,1779162214000,,SERVICE_STARTED,service_connected,
P-25X,1779162216300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-16Y,1779162558000,,SERVICE_STARTED,service_connected,
P-16Y,1779162560300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-19X,1779162737147,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1779162767143,INSTAGRAM,SESSION_FINALIZED,session_saved,1368
P-25X,1779162837366,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1779162867362,INSTAGRAM,SESSION_FINALIZED,session_saved,1371
P-37X,1779162892000,,SERVICE_STARTED,service_connected,
P-37X,1779162894300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-08Y,1779163314820,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779163344816,TIKTOK,SESSION_FINALIZED,session_saved,1367
P-04Y,1779163488842,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-37X,1779163507119,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1779163518820,TIKTOK,HIGH_OOV,sentiment_unreliable,1366
P-04Y,1779163518838,TIKTOK,SESSION_FINALIZED,session_saved,1366
P-07X,1779163537000,,SERVICE_STARTED,service_connected,
P-37X,1779163537115,FACEBOOK,SESSION_FINALIZED,session_saved,1373
P-07X,1779163539300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-10Y,1779164076000,,SERVICE_STARTED,service_connected,
P-10Y,1779164078300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-16Y,1779164480057,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1779164510053,FACEBOOK,SESSION_FINALIZED,session_saved,1372
P-05X,1779164729466,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1779164759462,INSTAGRAM,SESSION_FINALIZED,session_saved,1369
P-08Y,1779164981000,,SERVICE_STARTED,service_connected,
P-08Y,1779164983300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1779165060446,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1779165090442,TIKTOK,SESSION_FINALIZED,session_saved,1370
P-05X,1779165498000,,SERVICE_STARTED,service_connected,
P-05X,1779165500300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-10Y,1779165569298,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1779165599294,TIKTOK,SESSION_FINALIZED,session_saved,1375
P-07X,1779166114837,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1779166144833,FACEBOOK,SESSION_FINALIZED,session_saved,1374
P-25X,1779166653000,,SERVICE_STARTED,service_connected,
P-25X,1779166655300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1779166700000,,SERVICE_STARTED,service_connected,
P-03X,1779166702300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-35X,1779166772000,,SERVICE_STARTED,service_connected,
P-35X,1779166774300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-11X,1779166928000,,SERVICE_STARTED,service_connected,
P-11X,1779166930300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-05X,1779166982644,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1779167012640,INSTAGRAM,SESSION_FINALIZED,session_saved,1377
P-35X,1779167166838,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-35X,1779167196834,TIKTOK,SESSION_FINALIZED,session_saved,1380
P-08Y,1779167356000,,SERVICE_STARTED,service_connected,
P-08Y,1779167358300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-08Y,1779167556274,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779167586270,INSTAGRAM,SESSION_FINALIZED,session_saved,1376
P-24Y,1779167812000,,SERVICE_STARTED,service_connected,
P-24Y,1779167814300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-11X,1779167910669,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1779167940665,INSTAGRAM,SESSION_FINALIZED,session_saved,1381
P-25X,1779168082584,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1779168112580,INSTAGRAM,SESSION_FINALIZED,session_saved,1378
P-27X,1779168247000,,SERVICE_STARTED,service_connected,
P-27X,1779168249300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-24Y,1779168333033,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-24Y,1779168363029,FACEBOOK,SESSION_FINALIZED,session_saved,1383
P-08Y,1779168695718,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779168725714,INSTAGRAM,SESSION_FINALIZED,session_saved,1382
P-28Y,1779168789000,,SERVICE_STARTED,service_connected,
P-28Y,1779168791300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-27X,1779168793938,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-27X,1779168823934,FACEBOOK,SESSION_FINALIZED,session_saved,1384
P-11X,1779168884000,,SERVICE_STARTED,service_connected,
P-11X,1779168886300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-15X,1779169000000,,SERVICE_STARTED,service_connected,
P-15X,1779169002300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-50Y,1779169136000,,SERVICE_STARTED,service_connected,
P-50Y,1779169138300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-06Y,1779169175000,,SERVICE_STARTED,service_connected,
P-06Y,1779169177300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-19X,1779169254000,,SERVICE_STARTED,service_connected,
P-19X,1779169256300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1779169543991,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1779169573987,TIKTOK,SESSION_FINALIZED,session_saved,1379
P-50Y,1779169694950,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-50Y,1779169724946,TIKTOK,SESSION_FINALIZED,session_saved,1388
P-19X,1779169822904,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1779169852882,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1390
P-19X,1779169852900,INSTAGRAM,SESSION_FINALIZED,session_saved,1390
P-28Y,1779170194432,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-28Y,1779170224428,INSTAGRAM,SESSION_FINALIZED,session_saved,1385
P-07X,1779170298000,,SERVICE_STARTED,service_connected,
P-07X,1779170300300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-15X,1779170327853,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779170357849,INSTAGRAM,SESSION_FINALIZED,session_saved,1387
P-02Y,1779170448000,,SERVICE_STARTED,service_connected,
P-02Y,1779170450300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-14Y,1779170560000,,SERVICE_STARTED,service_connected,
P-14Y,1779170562300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-23X,1779170780000,,SERVICE_STARTED,service_connected,
P-23X,1779170782300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-19X,1779170993000,,SERVICE_STARTED,service_connected,
P-19X,1779170995300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-09X,1779171128000,,SERVICE_STARTED,service_connected,
P-09X,1779171130300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-11X,1779171178124,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1779171208120,FACEBOOK,SESSION_FINALIZED,session_saved,1386
P-47X,1779171365000,,SERVICE_STARTED,service_connected,
P-47X,1779171367300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-16Y,1779171431000,,SERVICE_STARTED,service_connected,
P-16Y,1779171433300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-03X,1779171467000,,SERVICE_STARTED,service_connected,
P-03X,1779171469300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1779171477000,,SERVICE_STARTED,service_connected,
P-05X,1779171479300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-19X,1779171564684,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1779171594680,TIKTOK,SESSION_FINALIZED,session_saved,1395
P-47X,1779171673045,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1779171692958,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-47X,1779171703041,TIKTOK,SESSION_FINALIZED,session_saved,1397
P-06Y,1779171722936,FACEBOOK,HIGH_OOV,sentiment_unreliable,1389
P-06Y,1779171722954,FACEBOOK,SESSION_FINALIZED,session_saved,1389
P-23X,1779171788190,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1779171818186,FACEBOOK,SESSION_FINALIZED,session_saved,1394
P-09X,1779171890137,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1779171920133,TIKTOK,SESSION_FINALIZED,session_saved,1396
P-14Y,1779171966724,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1779171996702,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1393
P-14Y,1779171996720,INSTAGRAM,SESSION_FINALIZED,session_saved,1393
P-02Y,1779171997000,,SERVICE_STARTED,service_connected,
P-02Y,1779171999300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-21X,1779172544000,,SERVICE_STARTED,service_connected,
P-21X,1779172546300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-15X,1779172552000,,SERVICE_STARTED,service_connected,
P-15X,1779172554300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-02Y,1779172641117,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1779172671095,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1392
P-02Y,1779172671113,INSTAGRAM,SESSION_FINALIZED,session_saved,1392
P-05X,1779172714549,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1779172734000,,SERVICE_STARTED,service_connected,
P-07X,1779172736300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-05X,1779172744527,TIKTOK,HIGH_OOV,sentiment_unreliable,1400
P-05X,1779172744545,TIKTOK,SESSION_FINALIZED,session_saved,1400
P-16Y,1779173051964,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1779173081960,TIKTOK,SESSION_FINALIZED,session_saved,1398
P-48Y,1779173151000,,SERVICE_STARTED,service_connected,
P-48Y,1779173153300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-21X,1779173232404,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-21X,1779173262382,FACEBOOK,HIGH_OOV,sentiment_unreliable,1402
P-21X,1779173262400,FACEBOOK,SESSION_FINALIZED,session_saved,1402
P-17X,1779173312000,,SERVICE_STARTED,service_connected,
P-17X,1779173314300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-46Y,1779173355000,,SERVICE_STARTED,service_connected,
P-46Y,1779173357300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-02Y,1779173545776,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1779173575772,INSTAGRAM,SESSION_FINALIZED,session_saved,1401
P-15X,1779173658367,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779173688363,TIKTOK,SESSION_FINALIZED,session_saved,1403
P-48Y,1779173734316,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-48Y,1779173764312,INSTAGRAM,SESSION_FINALIZED,session_saved,1405
P-46Y,1779173793760,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-46Y,1779173823756,TIKTOK,SESSION_FINALIZED,session_saved,1407
P-07X,1779173867489,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1779173897485,TIKTOK,SESSION_FINALIZED,session_saved,1391
P-17X,1779173982061,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1779174012057,TIKTOK,SESSION_FINALIZED,session_saved,1406
P-03X,1779174081000,,SERVICE_STARTED,service_connected,
P-03X,1779174083300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-12Y,1779174112000,,SERVICE_STARTED,service_connected,
P-12Y,1779174114300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-07X,1779174238727,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-07X,1779174268723,INSTAGRAM,SESSION_FINALIZED,session_saved,1404
P-12Y,1779174978754,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-12Y,1779175008732,TIKTOK,HIGH_OOV,sentiment_unreliable,1409
P-12Y,1779175008750,TIKTOK,SESSION_FINALIZED,session_saved,1409
P-03X,1779175153204,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1779175183200,TIKTOK,SESSION_FINALIZED,session_saved,1399
P-09X,1779175805000,,SERVICE_STARTED,service_connected,
P-09X,1779175807300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-03X,1779175829461,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1779175859457,INSTAGRAM,SESSION_FINALIZED,session_saved,1408
P-18Y,1779176007000,,SERVICE_STARTED,service_connected,
